      40
     116
      58
     200
     290
     162
      96
     148
      60
      20
      62
      74
      68
      26
      94
     154
      30
     106
     172
     188
      58
     234
      30
      76
      36
      32
      24
      68
      58
     136
     126
     246
     332
      52
      84
     124
     166
     108
     208
     124
      62
     140
     288
      40
     170
     486
       6
     174
