Amount,HLA,Avg_Amount
402,HLA-C15:05.csv,4.466666666666667
111,HLA-B40:06.csv,1.2333333333333334
173,HLA-A24:03.csv,1.9222222222222223
218,HLA-C07:01.csv,2.422222222222222
363,HLA-B15:07.csv,4.033333333333333
21,HLA-B46:01.csv,0.23333333333333334
363,HLA-B15:02.csv,4.033333333333333
153,HLA-B45:01.csv,1.7
150,HLA-B13:02.csv,1.6666666666666667
698,HLA-C05:01.csv,7.7555555555555555
363,HLA-B15:27.csv,4.033333333333333
28,HLA-C17:01.csv,0.3111111111111111
197,HLA-B35:02.csv,2.188888888888889
381,HLA-A02:05.csv,4.233333333333333
363,HLA-B15:25.csv,4.033333333333333
36,HLA-B51:01.csv,0.4
3521,HLA-C12:02.csv,39.12222222222222
111,HLA-B40:01.csv,1.2333333333333334
150,HLA-B07:02.csv,1.6666666666666667
363,HLA-B15:01.csv,4.033333333333333
363,HLA-B15:17.csv,4.033333333333333
