Amount,HLA,Avg_Amount
34,HLA-B27:05.csv,1.096774193548387
87,HLA-B15:05.csv,2.806451612903226
74,HLA-A34:01.csv,2.3870967741935485
35,HLA-A29:01.csv,1.1290322580645162
73,HLA-A30:04.csv,2.3548387096774195
29,HLA-B07:05.csv,0.9354838709677419
35,HLA-B14:02.csv,1.1290322580645162
57,HLA-B42:01.csv,1.8387096774193548
165,HLA-C03:03.csv,5.32258064516129
29,HLA-B50:01.csv,0.9354838709677419
5,HLA-A26:01.csv,0.16129032258064516
7,HLA-B44:10.csv,0.22580645161290322
28,HLA-B39:01.csv,0.9032258064516129
20,HLA-B57:01.csv,0.6451612903225806
35,HLA-B35:03.csv,1.1290322580645162
14,HLA-B53:01.csv,0.45161290322580644
29,HLA-B49:01.csv,0.9354838709677419
20,HLA-B57:03.csv,0.6451612903225806
34,HLA-B27:04.csv,1.096774193548387
12,HLA-B38:01.csv,0.3870967741935484
12,HLA-B40:12.csv,0.3870967741935484
29,HLA-B41:02.csv,0.9354838709677419
46,HLA-B58:01.csv,1.4838709677419355
74,HLA-A02:07.csv,2.3870967741935485
10,HLA-A66:02.csv,0.3225806451612903
366,HLA-C14:03.csv,11.806451612903226
28,HLA-B39:10.csv,0.9032258064516129
74,HLA-A36:01.csv,2.3870967741935485
74,HLA-A02:06.csv,2.3870967741935485
18,HLA-B18:01.csv,0.5806451612903226
16,HLA-B48:01.csv,0.5161290322580645
87,HLA-B15:32.csv,2.806451612903226
7,HLA-B44:03.csv,0.22580645161290322
74,HLA-A02:03.csv,2.3870967741935485
29,HLA-B78:01.csv,0.9354838709677419
35,HLA-A29:02.csv,1.1290322580645162
36,HLA-B55:01.csv,1.1612903225806452
29,HLA-B59:01.csv,0.9354838709677419
11,HLA-A25:01.csv,0.3548387096774194
95,HLA-C15:02.csv,3.064516129032258
393,HLA-C08:04.csv,12.67741935483871
29,HLA-B47:03.csv,0.9354838709677419
35,HLA-B35:01.csv,1.1290322580645162
513,HLA-B52:01.csv,16.548387096774192
29,HLA-B47:01.csv,0.9354838709677419
6,HLA-C04:03.csv,0.1935483870967742
393,HLA-C08:03.csv,12.67741935483871
34,HLA-B27:02.csv,1.096774193548387
7,HLA-B44:02.csv,0.22580645161290322
77,HLA-A68:01.csv,2.4838709677419355
393,HLA-C08:02.csv,12.67741935483871
87,HLA-B15:11.csv,2.806451612903226
37,HLA-A11:02.csv,1.1935483870967742
10,HLA-A01:02.csv,0.3225806451612903
20,HLA-B57:02.csv,0.6451612903225806
6,HLA-C02:10.csv,0.1935483870967742
52,HLA-A31:01.csv,1.6774193548387097
35,HLA-B14:01.csv,1.1290322580645162
29,HLA-B56:01.csv,0.9354838709677419
48,HLA-A32:01.csv,1.5483870967741935
10,HLA-A66:01.csv,0.3225806451612903
27,HLA-A24:02.csv,0.8709677419354839
43,HLA-B37:01.csv,1.3870967741935485
29,HLA-A33:03.csv,0.9354838709677419
6,HLA-C18:01.csv,0.1935483870967742
914,HLA-B81:01.csv,29.483870967741936
6,HLA-B51:07.csv,0.1935483870967742
29,HLA-B67:01.csv,0.9354838709677419
29,HLA-B13:01.csv,0.9354838709677419
45,HLA-C07:04.csv,1.4516129032258065
28,HLA-B39:06.csv,0.9032258064516129
87,HLA-B15:03.csv,2.806451612903226
35,HLA-B35:05.csv,1.1290322580645162
5,HLA-A26:03.csv,0.16129032258064516
46,HLA-B58:02.csv,1.4838709677419355
12,HLA-B38:02.csv,0.3870967741935484
18,HLA-B18:03.csv,0.5806451612903226
6,HLA-C04:01.csv,0.1935483870967742
29,HLA-A33:01.csv,0.9354838709677419
5,HLA-A26:02.csv,0.16129032258064516
6,HLA-C16:01.csv,0.1935483870967742
16,HLA-B48:03.csv,0.5161290322580645
22,HLA-A03:02.csv,0.7096774193548387
57,HLA-B42:02.csv,1.8387096774193548
165,HLA-C03:04.csv,5.32258064516129
87,HLA-B15:10.csv,2.806451612903226
393,HLA-C08:01.csv,12.67741935483871
443,HLA-A74:01.csv,14.290322580645162
703,HLA-C12:03.csv,22.677419354838708
86,HLA-C06:02.csv,2.774193548387097
52,HLA-B08:01.csv,1.6774193548387097
35,HLA-B35:08.csv,1.1290322580645162
35,HLA-B14:03.csv,1.1290322580645162
74,HLA-A34:02.csv,2.3870967741935485
29,HLA-B41:01.csv,0.9354838709677419
366,HLA-C14:02.csv,11.806451612903226
87,HLA-B15:16.csv,2.806451612903226
6,HLA-B51:02.csv,0.1935483870967742
10,HLA-A80:01.csv,0.3225806451612903
74,HLA-A02:01.csv,2.3870967741935485
6,HLA-C01:02.csv,0.1935483870967742
29,HLA-B07:04.csv,0.9354838709677419
6,HLA-C02:02.csv,0.1935483870967742
77,HLA-A68:02.csv,2.4838709677419355
37,HLA-A11:01.csv,1.1935483870967742
10,HLA-A01:01.csv,0.3225806451612903
22,HLA-A03:01.csv,0.7096774193548387
34,HLA-B27:03.csv,1.096774193548387
7,HLA-B44:05.csv,0.22580645161290322
20,HLA-A23:01.csv,0.6451612903225806
87,HLA-B15:08.csv,2.806451612903226
73,HLA-A30:01.csv,2.3548387096774195
12,HLA-B40:02.csv,0.3870967741935484
74,HLA-A02:02.csv,2.3870967741935485
29,HLA-B82:01.csv,0.9354838709677419
26,HLA-B54:01.csv,0.8387096774193549
165,HLA-C03:02.csv,5.32258064516129
73,HLA-A30:02.csv,2.3548387096774195
27,HLA-A24:07.csv,0.8709677419354839
20,HLA-B57:04.csv,0.6451612903225806
36,HLA-B55:02.csv,1.1612903225806452
6,HLA-B51:08.csv,0.1935483870967742
