      68
     328
      70
     130
      52
     356
     194
     246
     214
      62
      40
     200
     260
     200
     236
     204
     216
     236
     140
     176
     268
     186
     324
      72
     116
     430
      46
     304
     120
     180
     112
     514
     370
     178
     228
      96
     218
     278
     216
     128
     140
     256
      80
     244
     212
      80
     126
     240
     330
     174
     194
      54
     262
      76
     116
     228
     114
      86
     358
     156
     116
      90
     368
     150
     282
     110
     354
     318
     104
     160
      70
     100
     244
     212
     206
     164
     146
     228
     144
      60
     282
      78
     182
     234
     114
      90
     144
     212
      66
     328
     216
     112
      84
      84
     114
     234
     320
     306
     182
     124
     262
     104
     386
      78
      72
      82
     392
     324
     108
     256
     276
     134
      78
     350
     206
     156
     134
     154
     138
     130
     190
      94
     222
     316
      88
     192
     126
     218
     282
     274
     412
     176
     268
      98
     152
     180
     232
     158
